"조사연도","가구고유번호(MD제공용)","가구원고유번호(MD제공용)","[가구원 정보] 성별","[가구원 정보] 만나이","[가구원 정보] 가구주와의 관계","[가구원 정보] 동거여부","[가구원 정보] 교육정도_최종학력","[가구원 정보] 교육정도_수료여부","[가구원 정보] 혼인상태","[가구원 정보] 종사상 지위","[가구원 정보] 등록장애인 여부(2013년~)","[가구원 정보] 귀화·인지에 의한 국적취득 또는 외국인 여부(2013년~)"
2019,461900231,461900231001,1,43,1,2,4,1,2,1,2,2
2019,461900231,461900231002,2,43,2,2,4,1,2,7,2,2
2019,461900231,461900231003,1,16,3,2,4,2,1,7,2,2
2019,461900231,461900231005,2,14,3,2,3,2,,,2,2
2019,461900241,461900241001,1,58,1,2,6,4,3,2,2,2
2019,461900241,461900241002,1,44,8,2,5,1,1,7,2,2
2019,461900251,461900251001,1,76,1,1,2,1,3,7,2,2
2019,461900261,461900261001,2,39,1,1,6,1,1,2,2,2
2019,461900281,461900281001,2,48,1,2,5,1,4,4,2,2
2019,461900281,461900281002,2,16,3,2,4,2,1,7,2,2
2019,461900281,461900281003,1,14,3,2,3,2,,,2,2
2019,461900311,461900311001,1,49,1,2,4,1,2,1,2,2
2019,461900311,461900311002,2,30,2,2,3,1,2,7,2,1
2019,461900311,461900311003,1,0,3,2,1,,,,2,2
2019,461900321,461900321001,2,62,1,2,1,,3,7,2,2
2019,461900321,461900321002,1,30,3,2,6,1,1,7,2,2
2019,461900341,461900341001,1,40,1,2,6,1,2,1,2,2
2019,461900341,461900341002,2,39,2,2,5,1,2,1,2,2
2019,461900341,461900341003,1,12,3,2,3,2,,,2,2
2019,461900341,461900341004,2,10,3,2,2,2,,,2,2
2019,461900351,461900351001,2,55,1,1,4,2,4,2,2,2
2019,461900361,461900361001,1,62,1,2,5,1,2,4,1,2
2019,461900361,461900361002,2,59,2,2,3,1,2,1,2,2
2019,461900371,461900371001,1,89,1,1,1,,3,7,2,2
2019,461900381,461900381001,1,69,1,2,3,1,2,4,2,2
2019,461900381,461900381002,2,65,2,2,2,1,2,5,2,2
2019,461900381,461900381003,2,88,6,2,1,,3,7,2,2
2019,461900391,461900391001,2,68,1,1,2,4,3,2,2,2
2019,462600301,462600301001,1,69,1,2,2,1,2,4,2,2
2019,462600301,462600301002,2,60,2,2,2,1,2,5,2,2
2019,462600311,462600311001,2,73,1,1,1,,3,2,2,2
2019,462600321,462600321001,2,54,1,1,2,1,4,2,2,2
2019,462600331,462600331001,2,75,1,1,1,,3,7,2,2
2019,462600341,462600341001,2,82,1,1,2,4,3,7,1,2
2019,462600361,462600361001,1,58,1,2,3,1,2,3,2,2
2019,462600361,462600361003,2,49,2,2,4,1,2,5,2,2
2019,462600371,462600371001,1,38,1,2,4,1,2,1,2,2
2019,462600371,462600371002,2,41,2,2,6,1,2,7,2,2
2019,462700301,462700301001,1,88,1,2,2,1,2,7,2,2
2019,462700301,462700301002,2,82,2,2,2,1,2,7,2,2
2019,462700311,462700311001,1,48,1,2,4,4,2,4,2,2
2019,462700311,462700311002,2,32,2,2,2,4,2,5,2,1
2019,462700311,462700311003,1,10,3,2,2,2,,,2,2
2019,462700311,462700311004,1,8,3,2,2,2,,,2,2
2019,462700311,462700311005,2,73,6,2,2,4,3,5,2,2
2019,462700321,462700321001,1,74,1,1,3,1,3,4,2,2
2019,462700341,462700341001,1,84,1,1,1,,3,7,2,2
2019,462700361,462700361001,2,51,1,2,2,1,3,1,2,2
2019,462700361,462700361002,1,28,3,3,6,1,1,7,2,2
2019,462700361,462700361003,2,20,3,2,6,2,1,7,2,2
2019,462700371,462700371001,1,64,1,2,7,1,2,7,1,2
2019,462700371,462700371002,2,56,2,2,5,1,2,7,2,2
2019,462700371,462700371003,2,26,3,2,7,1,1,2,2,2
2019,462700371,462700371004,2,24,3,3,6,1,1,1,2,2
2019,462800301,462800301002,2,79,1,1,1,,3,7,2,2
2019,462800311,462800311001,1,76,1,2,3,1,2,4,2,2
2019,462800311,462800311002,2,71,2,2,2,1,2,5,2,2
2019,462800321,462800321001,2,72,1,1,1,,3,4,2,2
2019,462800331,462800331001,1,70,1,1,3,1,3,2,2,2
2019,462800341,462800341001,1,40,1,2,6,1,2,1,2,2
2019,462800341,462800341002,2,39,2,2,6,1,2,7,2,2
2019,462800341,462800341003,2,5,3,2,1,,,,2,2
2019,462800341,462800341004,1,2,3,2,1,,,,2,2
2019,462800351,462800351001,1,80,1,2,2,1,2,7,2,2
2019,462800351,462800351002,2,74,2,2,2,1,2,7,2,2
2019,462800361,462800361001,1,59,1,2,4,1,2,4,2,2
2019,462800361,462800361002,2,58,2,2,3,1,2,6,2,2
2019,462800361,462800361003,2,89,6,2,6,1,3,5,2,2
2019,462800361,462800361004,1,29,3,2,6,1,1,5,2,2
2019,462900311,462900311001,1,62,1,2,3,1,2,4,2,2
2019,462900311,462900311002,2,57,2,2,3,1,2,5,2,2
2019,462900321,462900321001,1,53,1,2,4,1,2,1,2,2
2019,462900321,462900321002,2,49,2,2,4,1,2,7,2,2
2019,462900331,462900331001,1,41,1,2,6,1,2,1,2,2
2019,462900331,462900331002,2,38,2,2,6,1,2,7,2,2
2019,462900331,462900331003,1,13,3,2,3,2,,,2,2
2019,462900331,462900331004,2,11,3,2,2,2,,,2,2
2019,462900341,462900341001,2,77,1,1,1,,3,7,2,2
2019,462900351,462900351001,1,60,1,2,4,1,2,2,2,2
2019,462900351,462900351002,2,57,2,2,4,1,2,6,2,2
2019,462900361,462900361001,1,70,1,2,5,1,2,2,2,2
2019,462900361,462900361002,2,66,2,2,4,1,2,1,2,2
2019,462900361,462900361003,1,33,3,2,6,1,1,1,2,2
2019,463502231,463502231001,2,58,1,1,2,1,3,4,2,2
2019,463502241,463502241002,2,67,1,1,2,1,3,7,2,2
2019,463502251,463502251001,1,48,1,2,6,1,2,2,2,2
2019,463502251,463502251002,2,47,2,2,4,1,2,1,2,2
2019,463502251,463502251003,1,19,3,2,6,3,1,7,2,2
2019,463502251,463502251004,1,14,3,2,3,2,,,2,2
2019,463502261,463502261001,1,41,1,2,6,1,2,1,2,2
2019,463502261,463502261002,2,38,2,2,6,1,2,2,2,2
2019,463502261,463502261003,2,13,3,2,3,2,,,2,2
2019,463502271,463502271001,1,37,1,2,6,1,2,1,2,2
2019,463502271,463502271002,2,32,2,2,5,1,2,7,2,2
2019,463502271,463502271003,2,5,3,2,1,,,,2,2
2019,463504321,463504321001,2,65,2,2,4,1,2,2,2,2
2019,463504321,463504321002,1,69,1,2,4,1,2,7,2,2
2019,463504331,463504331001,2,75,1,1,1,,3,7,2,2
2019,463504341,463504341001,1,56,1,2,3,1,2,4,2,2
2019,463504341,463504341002,2,53,2,2,3,1,2,5,2,2
2019,463504341,463504341004,2,11,3,2,2,2,,,2,2
2019,463504391,463504391001,1,62,1,2,4,1,2,1,2,2
2019,463504391,463504391002,2,60,2,2,4,4,2,7,2,2
2019,463504391,463504391003,2,30,3,2,5,1,1,1,2,2
2019,464504311,464504311001,1,78,1,2,4,1,2,1,2,2
2019,464504311,464504311002,1,46,3,2,6,1,1,7,2,2
2019,464504311,464504311003,2,72,2,2,2,1,2,7,2,2
2019,464504361,464504361001,1,31,1,2,6,1,2,1,2,2
2019,464504361,464504361002,2,31,2,2,6,1,2,1,2,2
2019,464504361,464504361003,1,4,3,2,1,,,,2,2
2019,464504361,464504361004,2,0,3,2,1,,,,2,2
2019,464504381,464504381001,1,69,1,2,2,1,2,1,2,2
2019,464504381,464504381002,2,62,2,2,2,1,2,1,2,2
2019,465502231,465502231001,1,41,1,2,5,1,2,1,2,2
2019,465502231,465502231002,2,42,2,2,6,1,2,7,2,2
2019,465502231,465502231003,2,3,3,2,1,,,,2,2
2019,465502231,465502231004,2,2,3,2,1,,,,2,2
2019,465502241,465502241001,1,64,1,2,4,1,2,7,2,2
2019,465502241,465502241002,2,62,2,2,3,1,2,7,2,2
2019,465502261,465502261001,1,85,1,2,4,1,2,7,2,2
2019,465502261,465502261002,2,84,2,2,1,,2,7,2,2
2019,465504331,465504331001,2,56,1,1,4,1,3,2,2,2
2019,465504341,465504341001,1,74,1,1,1,,4,7,2,2
2019,465504351,465504351001,1,63,1,2,7,1,2,7,2,2
2019,465504351,465504351002,2,59,2,2,5,1,2,7,2,2
2019,466504331,466504331001,1,55,1,2,6,1,2,1,2,2
2019,466504331,466504331002,2,50,2,2,6,1,2,7,2,2
2019,466504341,466504341001,1,66,1,1,3,1,4,7,1,2
2019,466504351,466504351001,1,47,1,2,4,1,2,1,2,2
2019,466504351,466504351002,2,49,2,2,4,1,2,1,2,2
2019,466504351,466504351003,2,19,3,2,6,2,1,7,2,2
2019,466504351,466504351004,2,22,3,4,6,2,1,7,2,2
2019,466504361,466504361001,1,76,1,1,2,1,3,7,2,2
2019,467502211,467502211001,1,37,1,2,5,1,2,1,2,2
2019,467502211,467502211002,2,37,2,2,4,1,2,4,2,2
2019,467502211,467502211003,1,9,3,2,2,2,,,2,2
2019,467502211,467502211004,2,6,3,2,2,2,,,2,2
2019,467502221,467502221001,1,66,1,2,4,1,2,1,2,2
2019,467502221,467502221002,2,65,2,2,4,1,2,7,2,2
2019,467502241,467502241001,1,72,1,2,3,1,2,7,1,2
2019,467502241,467502241002,2,66,2,2,3,1,2,7,2,2
2019,467502251,467502251001,1,36,1,2,5,1,2,1,2,2
2019,467502251,467502251002,2,33,2,2,5,1,2,1,2,2
2019,467502251,467502251003,2,7,3,2,2,2,,,2,2
2019,467502251,467502251004,1,6,3,2,1,,,,2,2
2019,467502261,467502261001,1,44,1,2,5,1,2,1,2,2
2019,467502261,467502261002,2,42,2,2,5,1,2,1,2,2
2019,467502261,467502261003,1,16,3,2,4,2,1,7,2,2
2019,467502261,467502261004,1,14,3,2,3,2,,,2,2
2019,467504341,467504341001,2,77,1,1,1,,3,7,2,2
2019,467504351,467504351001,2,60,1,1,3,1,3,4,2,2
2019,467504361,467504361001,2,66,1,2,2,4,2,4,2,2
2019,467504361,467504361002,1,69,2,2,2,1,2,7,2,2
2019,467504361,467504361004,2,105,6,2,1,,3,7,2,2
2019,467504371,467504371001,1,69,1,2,2,1,2,3,1,2
2019,467504371,467504371002,2,64,2,2,2,1,2,5,2,2
2019,467504371,467504371003,1,43,4,2,4,1,2,5,2,2
2019,467504371,467504371004,2,27,4,2,4,1,2,5,2,1
2019,467504371,467504371005,2,6,5,2,2,2,,,2,2
2019,467504371,467504371006,2,4,5,2,1,,,,2,2
2019,467504371,467504371007,2,0,5,2,1,,,,2,2
2019,468504361,468504361001,1,70,1,2,4,1,2,1,2,2
2019,468504361,468504361002,2,62,2,2,4,1,2,1,2,2
2019,468504361,468504361003,1,43,3,2,1,,1,7,1,2
2019,468504371,468504371002,2,70,1,1,4,1,3,4,2,2
2019,468504381,468504381001,2,63,1,2,2,1,2,2,1,2
2019,468504381,468504381002,1,65,2,2,4,1,2,2,2,2
2019,469504351,469504351001,1,59,2,2,6,1,2,2,2,2
2019,469504351,469504351002,2,51,1,2,4,1,2,1,2,2
2019,469504351,469504351003,1,25,3,2,4,1,1,1,2,2
2019,469504351,469504351004,2,29,3,2,4,1,1,1,2,2
2019,470505371,470505371001,1,76,1,2,4,1,2,2,2,2
2019,470505371,470505371002,2,75,2,2,3,4,2,2,2,2
2019,470505381,470505381001,1,46,1,2,4,1,2,1,2,2
2019,470505381,470505381002,2,44,2,2,4,1,2,4,2,2
2019,470505381,470505381003,1,17,3,2,4,2,1,7,2,2
2019,470505381,470505381004,2,15,3,2,4,2,1,7,2,2
2019,470600311,470600311001,1,70,1,2,4,1,2,1,2,2
2019,470600311,470600311002,2,63,2,2,4,1,2,7,2,2
2019,470600321,470600321001,1,50,1,2,4,1,2,1,2,2
2019,470600321,470600321002,2,51,2,2,4,1,2,2,2,2
2019,470600321,470600321004,1,24,3,2,5,1,1,7,2,2
2019,470600331,470600331001,1,52,1,2,4,1,2,4,2,2
2019,470600331,470600331002,2,61,2,2,4,1,2,2,2,2
2019,470600351,470600351001,1,59,1,1,4,1,4,4,2,2
2019,470600361,470600361001,1,48,1,2,4,1,2,2,2,2
2019,470600361,470600361002,2,45,2,3,4,1,2,1,2,2
2019,470600361,470600361003,2,19,3,4,5,2,1,7,2,2
2019,470600361,470600361004,2,18,3,4,5,2,1,7,2,2
2019,470600361,470600361005,1,15,3,4,3,2,1,7,2,2
2019,470600361,470600361006,2,80,6,4,2,1,3,7,2,2
2019,470600371,470600371001,1,47,1,2,4,1,2,1,2,2
2019,470600371,470600371002,2,44,2,4,4,1,2,7,2,2
2019,470600371,470600371003,1,5,3,4,1,,,,2,2
2019,470600381,470600381001,2,87,1,1,2,4,3,7,1,2
2019,470600391,470600391002,2,77,1,1,1,,3,7,2,2
2019,470700301,470700301001,2,78,1,1,2,1,3,2,2,2
2019,470700311,470700311001,1,55,1,2,4,1,2,1,2,2
2019,470700311,470700311002,2,53,2,2,5,1,2,7,2,2
2019,470700311,470700311004,1,22,3,3,6,2,1,7,2,2
2019,470700321,470700321001,1,42,1,2,4,1,2,2,2,2
2019,470700321,470700321002,2,40,2,2,4,1,2,2,2,2
2019,470700321,470700321003,1,18,3,2,4,1,1,7,2,2
2019,470700321,470700321004,1,5,3,2,1,,,,2,2
2019,470700331,470700331001,1,79,1,2,5,1,2,7,1,2
2019,470700331,470700331002,2,79,2,2,3,1,2,7,2,2
2019,470700351,470700351001,1,48,1,2,5,1,2,1,2,2
2019,470700351,470700351002,2,44,2,2,5,1,2,7,2,2
2019,470700351,470700351003,2,20,3,2,6,2,1,7,2,2
2019,470700351,470700351004,1,17,3,4,4,2,1,7,2,2
2019,470700361,470700361001,1,44,1,2,4,1,2,4,2,2
2019,470700361,470700361002,2,41,2,2,4,1,2,5,2,2
2019,470700371,470700371001,1,44,1,2,5,1,2,7,1,2
2019,470700371,470700371002,2,37,2,2,5,1,2,7,2,2
2019,470700381,470700381001,1,81,1,2,4,1,2,1,2,2
2019,470700381,470700381002,2,76,2,2,4,1,2,7,2,2
2019,470700391,470700391001,1,70,1,2,2,1,2,4,2,2
2019,470700391,470700391002,2,70,2,2,2,1,2,5,2,2
2019,470800301,470800301001,1,49,1,2,4,1,2,1,2,2
2019,470800301,470800301002,2,46,2,2,4,1,2,7,2,2
2019,470800301,470800301003,2,10,3,2,2,2,,,2,2
2019,470800321,470800321001,1,42,1,2,6,1,2,1,2,2
2019,470800321,470800321002,2,36,2,2,6,1,2,1,2,2
2019,470800321,470800321003,2,8,3,2,2,2,,,2,2
2019,470800321,470800321004,2,6,3,2,2,2,,,2,2
2019,470800331,470800331001,2,49,1,2,4,1,4,7,2,2
2019,470800331,470800331002,1,18,3,2,4,2,1,7,2,2
2019,470800341,470800341001,1,56,1,3,6,1,2,1,2,2
2019,470800341,470800341002,2,54,2,2,4,1,2,7,2,2
2019,470800341,470800341004,2,22,3,2,6,3,1,2,2,2
2019,470800361,470800361001,1,76,1,2,7,1,2,7,2,2
2019,470800361,470800361002,2,74,2,2,3,1,2,7,2,2
2019,470800371,470800371001,1,40,1,2,6,1,2,4,2,2
2019,470800371,470800371002,2,36,2,2,7,1,2,7,2,2
2019,470800371,470800371003,2,2,3,2,1,,,,2,2
2019,470800381,470800381001,1,70,1,2,2,1,2,2,1,2
2019,470800381,470800381002,2,64,2,2,2,1,2,7,2,2
2019,470900301,470900301001,1,71,1,2,2,1,2,2,2,2
2019,470900301,470900301002,2,66,2,2,2,1,2,7,2,2
2019,470900311,470900311001,1,66,1,2,4,4,2,4,2,2
2019,470900311,470900311002,2,59,2,2,3,1,2,7,2,2
2019,470900321,470900321001,1,25,1,2,4,1,4,1,2,2
2019,470900321,470900321002,2,2,3,2,1,,,,2,2
2019,470900331,470900331001,1,49,1,1,4,1,1,1,2,2
2019,470900341,470900341001,1,58,1,2,4,1,2,7,2,2
2019,470900341,470900341002,2,58,2,2,4,1,2,7,2,2
2019,470900341,470900341003,1,22,3,2,5,3,1,7,2,2
2019,470900351,470900351001,1,52,1,2,6,1,2,1,2,2
2019,470900351,470900351002,2,44,2,2,4,1,2,7,2,2
2019,470900351,470900351003,1,22,3,2,5,1,1,7,2,2
2019,470900351,470900351004,1,21,3,4,6,2,1,7,2,2
2019,470900371,470900371001,2,77,1,1,2,1,3,7,2,2
2019,470900381,470900381001,1,60,1,2,7,1,2,7,2,2
2019,470900381,470900381002,2,61,2,2,6,1,2,7,2,2
2019,471505371,471505371001,1,54,1,2,4,1,4,7,1,2
2019,471505371,471505371002,2,75,6,2,1,,3,7,2,2
2019,471505381,471505381001,2,75,1,1,2,1,3,4,2,2
2019,471505391,471505391001,1,67,1,2,2,1,2,4,2,2
2019,471505391,471505391002,2,63,2,2,2,1,2,5,2,2
2019,471600301,471600301001,1,47,1,2,8,1,2,3,2,2
2019,471600301,471600301002,2,42,2,2,7,1,2,1,2,2
2019,471600301,471600301003,1,11,3,2,2,2,,,2,2
2019,471600301,471600301004,1,10,3,2,2,2,,,2,2
2019,471600301,471600301005,2,4,3,2,1,,,,2,2
2019,471600311,471600311001,1,65,1,2,4,1,2,4,2,2
2019,471600311,471600311002,2,62,2,2,4,1,2,7,2,2
2019,471600331,471600331001,1,46,1,2,5,1,2,3,2,2
2019,471600331,471600331002,2,43,2,2,4,1,2,5,2,2
2019,471600331,471600331003,2,19,3,3,5,2,1,7,2,2
2019,471600331,471600331004,1,17,3,2,4,2,1,7,2,2
2019,471600361,471600361001,1,51,1,2,5,1,2,1,2,2
2019,471600361,471600361002,2,47,2,2,4,1,2,7,2,2
2019,471600361,471600361003,2,17,3,2,4,2,1,7,2,2
2019,471600371,471600371001,1,39,1,1,5,1,1,1,2,2
2019,471600381,471600381001,1,73,1,2,4,1,2,7,2,2
2019,471600381,471600381002,2,70,2,2,3,1,2,7,2,2
2019,471600391,471600391001,1,66,1,2,1,,2,4,2,2
2019,471600391,471600391002,2,64,2,2,1,,2,5,2,2
2019,471700301,471700301001,1,47,1,2,5,1,2,1,2,2
2019,471700301,471700301002,2,44,2,2,5,1,2,7,2,2
2019,471700301,471700301003,2,19,3,2,5,2,1,7,2,2
2019,471700301,471700301004,1,13,3,2,3,2,,,2,2
2019,471700311,471700311001,1,57,1,2,4,4,2,1,2,2
2019,471700311,471700311002,2,49,2,2,3,1,2,1,2,2
2019,471700311,471700311003,2,28,3,2,6,2,1,7,2,2
2019,471700341,471700341001,1,80,1,2,4,3,2,7,2,2
2019,471700341,471700341002,2,72,2,2,3,1,2,7,2,2
2019,471700351,471700351001,1,63,1,1,4,1,3,7,2,2
2019,471700371,471700371001,1,50,1,2,5,1,2,4,2,2
2019,471700371,471700371002,2,47,2,2,4,1,2,5,2,2
2019,471700371,471700371003,1,14,3,2,3,2,,,2,2
2019,471700371,471700371004,1,12,3,2,3,2,,,2,2
2019,471700381,471700381001,1,78,1,2,3,1,2,4,2,2
2019,471700381,471700381002,2,77,2,2,2,1,2,5,2,2
2019,471800301,471800301001,1,39,1,2,6,1,2,1,2,2
2019,471800301,471800301002,2,37,2,2,5,1,2,7,2,2
2019,471800301,471800301003,2,8,3,2,2,2,,,2,2
2019,471800301,471800301004,2,5,3,2,1,,,,2,2
2019,471800311,471800311001,1,84,1,2,2,1,2,4,2,2
2019,471800311,471800311002,2,83,2,2,2,1,2,5,1,2
2019,471800321,471800321001,2,26,1,1,5,1,1,1,2,2
2019,471800331,471800331001,1,43,1,2,6,1,2,4,2,2
2019,471800331,471800331002,2,38,2,2,5,1,2,7,2,2
2019,471800331,471800331003,2,6,3,2,2,2,,,2,2
2019,471800331,471800331004,1,4,3,2,1,,,,2,2
2019,471800341,471800341001,1,48,1,3,4,1,2,2,2,2
2019,471800341,471800341002,2,46,2,2,6,1,2,4,2,2
2019,471800351,471800351001,1,58,1,2,2,1,2,1,2,2
2019,471800351,471800351002,2,50,2,2,3,1,2,4,2,2
2019,471800361,471800361001,1,62,1,2,6,1,2,2,2,2
2019,471800361,471800361002,2,57,2,2,6,1,2,7,2,2
2019,471800361,471800361003,1,30,3,4,8,2,1,7,2,2
2019,471800371,471800371001,1,70,1,1,4,1,4,4,2,2
2019,471800391,471800391001,1,54,1,2,4,1,2,4,2,2
2019,471800391,471800391002,2,46,2,2,4,1,2,1,2,1
2019,471800391,471800391003,1,14,3,2,3,2,,,2,2
2019,471800391,471800391004,2,11,3,2,2,2,,,2,2
2019,471900311,471900311001,1,63,1,2,7,1,2,7,2,2
2019,471900311,471900311002,2,58,2,2,7,1,2,1,2,2
2019,471900341,471900341001,1,50,1,2,4,1,2,4,2,2
2019,471900341,471900341002,2,48,2,2,4,1,2,7,2,2
2019,471900341,471900341003,1,15,3,2,3,2,1,7,2,2
2019,471900351,471900351001,2,58,1,1,1,,3,2,2,2
2019,471900361,471900361001,1,69,1,2,3,1,2,4,2,2
2019,471900361,471900361002,2,70,2,2,2,1,2,5,2,2
2019,471900371,471900371001,1,77,1,2,3,1,2,4,2,2
2019,471900371,471900371002,2,77,2,2,2,1,2,5,2,2
2019,471900381,471900381001,1,61,1,1,4,1,4,4,2,2
2019,471900391,471900391002,2,52,1,2,4,1,2,2,2,2
2019,471900391,471900391003,2,26,3,3,6,1,1,2,2,2
2019,471900391,471900391004,1,22,3,4,6,2,1,7,2,2
2019,472504321,472504321001,1,53,1,2,6,1,2,1,2,2
2019,472504321,472504321002,2,46,2,2,6,1,2,2,2,2
2019,472504331,472504331001,1,83,1,1,3,1,3,7,2,2
2019,472505301,472505301001,1,56,1,2,6,1,2,1,2,2
2019,472505301,472505301002,2,56,2,2,4,1,2,1,2,2
2019,472505381,472505381002,2,28,1,1,4,1,1,1,2,2
2019,472505391,472505391001,1,70,1,1,4,1,3,3,2,2
2019,472600301,472600301001,1,61,1,2,5,1,2,3,2,2
2019,472600301,472600301003,2,59,2,2,5,1,2,5,2,2
2019,472600321,472600321001,1,72,1,2,6,1,2,7,2,2
2019,472600321,472600321002,2,68,2,2,6,1,2,7,2,2
2019,472600331,472600331001,1,54,1,2,4,1,2,4,2,2
2019,472600331,472600331002,2,47,2,2,4,1,2,7,2,2
2019,472600341,472600341001,1,62,1,2,3,1,2,4,2,2
2019,472600341,472600341002,2,59,2,2,3,1,2,5,2,2
2019,472600351,472600351001,1,63,1,2,3,1,2,4,2,2
2019,472600351,472600351002,2,63,2,2,2,1,2,4,2,2
2019,472600351,472600351003,1,38,4,2,5,1,2,5,2,2
2019,472600351,472600351004,2,37,4,2,5,1,2,1,2,2
2019,472600351,472600351005,1,2,5,2,1,,,,2,2
2019,472600361,472600361002,2,77,1,1,2,1,3,4,2,2
2019,472700301,472700301001,2,37,1,1,5,1,1,4,2,2
2019,472700311,472700311001,2,75,1,1,4,1,3,7,2,2
2019,472700321,472700321001,1,53,1,2,4,1,2,4,2,2
2019,472700321,472700321002,2,50,2,2,4,1,2,7,2,2
2019,472700321,472700321003,2,21,3,2,6,2,1,7,2,2
2019,472700321,472700321004,1,16,3,2,4,2,1,7,2,2
2019,472700351,472700351001,1,70,1,2,4,1,2,4,2,2
2019,472700351,472700351002,2,66,2,2,3,1,2,5,2,2
2019,472700361,472700361001,1,77,1,2,2,1,2,4,2,2
2019,472700361,472700361002,2,78,2,2,2,1,2,5,2,2
2019,472700361,472700361003,2,97,6,2,1,,3,7,2,2
2019,472700371,472700371001,1,57,1,2,3,1,2,4,2,2
2019,472700371,472700371002,2,54,2,2,4,1,2,5,2,2
2019,472700371,472700371003,1,19,3,4,6,2,1,7,2,2
2019,472700371,472700371004,2,14,3,2,3,2,,,2,2
2019,472700381,572505381002,1,31,1,1,6,1,1,1,2,2
2019,472800311,472800311001,2,57,1,2,3,1,3,1,2,2
2019,472800311,472800311002,1,37,3,2,5,4,1,1,2,2
2019,472800311,472800311003,2,26,3,2,6,1,1,1,2,2
2019,472800331,472800331001,1,62,1,2,4,1,2,1,2,2
2019,472800331,472800331002,2,61,2,2,3,1,2,1,2,2
2019,472800341,472800341001,1,71,1,2,4,1,2,4,2,2
2019,472800341,472800341002,2,68,2,2,3,1,2,5,2,2
2019,472800351,472800351001,1,46,1,2,4,1,2,1,2,2
2019,472800351,472800351002,2,41,2,2,4,1,2,7,2,2
2019,472800351,472800351003,1,17,3,2,4,2,1,7,2,2
2019,472800351,472800351004,1,15,3,2,3,2,1,7,2,2
2019,472800361,472800361001,1,66,1,2,3,4,2,2,2,2
2019,472800361,472800361002,2,55,2,2,2,1,2,2,2,2
2019,472900321,472900321001,1,69,1,2,4,1,2,4,2,2
2019,472900321,472900321002,2,66,2,2,2,1,2,5,2,2
2019,472900331,472900331001,1,64,1,1,1,,3,7,2,2
2019,472900351,472900351001,1,87,1,1,3,4,2,7,2,2
2019,472900361,472900361001,1,57,1,2,4,1,2,7,2,2
2019,472900361,472900361002,2,56,2,2,4,1,2,7,2,2
2019,473505301,473505301001,1,59,1,2,4,1,2,2,2,2
2019,473505301,473505301002,2,53,2,2,3,1,2,1,2,2
2019,473505381,473505381001,1,46,1,1,3,1,1,1,2,2
2019,473505391,473505391001,1,37,1,2,4,1,2,4,2,2
2019,473505391,473505391002,2,37,2,2,6,1,2,7,2,2
2019,473505391,473505391003,2,10,3,2,2,2,,,2,2
2019,473505391,473505391004,2,7,3,2,2,2,,,2,2
2019,474505301,474505301001,1,72,1,2,1,,2,7,2,2
2019,474505301,474505301002,2,76,2,2,1,,2,7,2,2
2019,474505311,474505311001,2,75,1,1,2,4,3,7,2,2
2019,474505381,474505381001,1,68,1,1,4,1,4,4,2,2
2019,474505391,474505391001,2,70,1,1,2,1,3,7,2,2
2019,475505301,475505301001,1,79,1,2,4,1,2,4,2,2
2019,475505301,475505301002,2,80,2,2,2,1,2,5,2,2
2019,475505311,475505311001,1,64,1,2,3,1,2,4,2,2
2019,475505311,475505311002,2,62,2,2,3,1,2,5,2,2
2019,479504381,479504381001,1,70,1,2,2,3,2,2,2,2
2019,479504381,479504381002,2,71,2,2,2,3,2,7,1,2
2019,479504381,479504381003,1,46,4,2,5,1,2,2,2,2
2019,479504381,479504381004,2,29,4,2,2,1,2,1,2,1
2019,479504381,479504381005,1,5,5,2,1,,,,2,2
2019,480505301,480505301001,2,80,1,1,1,,3,7,1,2
2019,480600321,480600321001,2,78,1,1,2,1,3,7,2,2
2019,480600351,480600351001,1,33,1,1,5,1,1,7,2,2
2019,480600361,480600361001,1,41,1,2,4,1,2,1,2,2
2019,480600361,480600361002,2,38,2,2,4,1,2,1,2,2
2019,480600361,480600361003,2,15,3,2,4,2,1,7,2,2
2019,480600361,480600361004,1,11,3,2,2,2,,,2,2
2019,480600361,480600361005,2,9,3,2,2,2,,,2,2
2019,480600381,480600381001,1,90,1,2,6,1,2,1,2,2
2019,480600381,480600381002,2,82,2,2,3,1,2,7,2,2
2019,480700301,480700301001,1,33,1,2,4,1,2,1,2,2
2019,480700301,583504351005,2,32,2,2,7,1,2,1,2,2
2019,480700311,480700311001,2,47,1,2,4,1,4,4,2,2
2019,480700311,480700311002,2,22,3,2,6,3,1,2,2,2
2019,480700321,480700321001,2,80,1,1,1,,3,7,2,2
2019,480700331,480700331001,1,70,1,2,4,4,2,4,2,2
2019,480700331,480700331002,2,65,2,2,2,1,2,7,2,2
2019,480700341,480700341001,1,38,1,2,4,1,2,4,2,2
2019,480700341,480700341002,2,38,2,2,5,1,2,6,2,2
2019,480700341,480700341003,2,10,3,2,2,2,,,2,2
2019,480700341,480700341004,1,7,3,2,2,2,,,2,2
2019,480700351,480700351001,1,51,1,2,5,1,2,1,1,2
2019,480700351,480700351002,2,47,2,2,4,1,2,1,2,2
2019,480700361,480700361001,1,69,1,2,3,1,2,7,2,2
2019,480700361,480700361002,2,63,2,2,3,1,2,7,2,2
2019,480700391,480700391001,2,55,1,1,4,1,2,7,2,2
2019,480800301,480800301001,1,34,1,2,6,4,2,1,2,2
